"id","id_product","name","price","discount_percentage_absolute","regular_price_amount","description_short","category_name","category_main","product_description","brief_description","ean13","upc","product_variation","quantidade","brand_name","brand_logo","animal","idade","porte","caracteristicas","alimento","gama","proteina_sabor","tipo_produto","image","image_links","name_variants","value","link","status","ref_number"
"71","31566","Casaco Caldoso azul para cães - Ferribiella","31,93 €","Poupar 10%
                                          ","35,47 €","<p>Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno!</p>","Capas e casacos","Cão","Casaco para cães, quente e muito confortável, para os passeios durante o inverno! COMPOSIÇÃO: Exterior: 100% Nylon; Forro: 96% Poliéster, 4% Spandex; Acolchoamento: 100% Poliéster.","Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno! Ver mais ","8014302292546","ABF285/51-B","51 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios Roupas e adereços","https://goldpet.pt/80160-large_default/casaco-caldoso-azul-para-caes-ferribiella.jpg","['https://goldpet.pt/80160-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80158-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80159-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg']","group[4]","382",NULL,"Done1","012660275"
"72","31566","Casaco Caldoso azul para cães - Ferribiella","34,59 €","Poupar 10%
                                          ","38,44 €","<p>Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno!</p>","Capas e casacos","Cão","Casaco para cães, quente e muito confortável, para os passeios durante o inverno! COMPOSIÇÃO: Exterior: 100% Nylon; Forro: 96% Poliéster, 4% Spandex; Acolchoamento: 100% Poliéster.","Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno! Ver mais ","8014302292584","ABF285/55-B","55 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios Roupas e adereços","https://goldpet.pt/80160-large_default/casaco-caldoso-azul-para-caes-ferribiella.jpg","['https://goldpet.pt/80160-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80158-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80159-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg']","group[4]","142",NULL,"Done1","012663947"
"73","31566","Casaco Caldoso azul para cães - Ferribiella","35,30 €","Poupar 10%
                                          ","39,23 €","<p>Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno!</p>","Capas e casacos","Cão","Casaco para cães, quente e muito confortável, para os passeios durante o inverno! COMPOSIÇÃO: Exterior: 100% Nylon; Forro: 96% Poliéster, 4% Spandex; Acolchoamento: 100% Poliéster.","Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno! Ver mais ","8014302292621","ABF285/60-B","60 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios Roupas e adereços","https://goldpet.pt/80160-large_default/casaco-caldoso-azul-para-caes-ferribiella.jpg","['https://goldpet.pt/80160-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80158-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80159-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg']","group[4]","91",NULL,"Done1","012660278"
"74","31566","Casaco Caldoso azul para cães - Ferribiella","41,69 €","Poupar 10%
                                          ","46,32 €","<p>Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno!</p>","Capas e casacos","Cão","Casaco para cães, quente e muito confortável, para os passeios durante o inverno! COMPOSIÇÃO: Exterior: 100% Nylon; Forro: 96% Poliéster, 4% Spandex; Acolchoamento: 100% Poliéster.","Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno! Ver mais ","8014302292706","ABF285/70-B","70 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios Roupas e adereços","https://goldpet.pt/80160-large_default/casaco-caldoso-azul-para-caes-ferribiella.jpg","['https://goldpet.pt/80160-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80158-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80159-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg']","group[4]","92",NULL,"Done1","012660281"
"75","31566","Casaco Caldoso azul para cães - Ferribiella","47,02 €","Poupar 10%
                                          ","52,25 €","<p>Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno!</p>","Capas e casacos","Cão","Casaco para cães, quente e muito confortável, para os passeios durante o inverno! COMPOSIÇÃO: Exterior: 100% Nylon; Forro: 96% Poliéster, 4% Spandex; Acolchoamento: 100% Poliéster.","Casaco para cães, ideal para dias de chuva. Para passeios confortáveis no inverno! Ver mais ","8014302292782","ABF285/80-B","80 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios Roupas e adereços","https://goldpet.pt/80160-large_default/casaco-caldoso-azul-para-caes-ferribiella.jpg","['https://goldpet.pt/80160-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80158-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80159-medium_default/casaco-caldoso-azul-para-caes-ferribiella.jpg']","group[4]","93",NULL,"Done1","012660284"
"76","33793","Toalha de microfibra para cães e gatos - Vileda Pet Pro","6,99 €",NULL,NULL,"<p>Toalha suave de microfibras, limpa e seca de forma eficiente pelos de cães e gatos.</p>
<p></p>","Limpeza","Cão","A toalha de microfibras Vileda PET PRO foi desenvolvida para secar e limpar o cão ou gato de forma eficiente e rápida. CARACTERÍSTICAS Poder de limpeza com microfibras: As microfibras da toalha limpam rapidamente e de forma suave o pelo devido ao efeito ""waffle"" do tecido. Absorve e seca rápido: A toalha permite uma rápida absorção devido às suas microfibras. Recomendado também para utilização após o banho. Alta durabilidade: Esta toalha é lavável na máquina até 60ºC e dura mais de 400 lavagens. TAMANHO MEDIDA M 45 x 70 cm XL 65 x 100 cm","Toalha suave de microfibras, limpa e seca de forma eficiente pelos de cães e gatos.  Ver mais ","4023103240247","172650","M",NULL,"Vileda","https://goldpet.pt/img/m/415.jpg","Cão Gato","","","","","","","Higiene Saúde e higiene","https://goldpet.pt/101227-large_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg","['https://goldpet.pt/101222-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101224-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101225-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101223-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101221-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg']","group[1]","2",NULL,"Done1","020900007"
"77","33793","Toalha de microfibra para cães e gatos - Vileda Pet Pro","12,49 €",NULL,NULL,"<p>Toalha suave de microfibras, limpa e seca de forma eficiente pelos de cães e gatos.</p>
<p></p>","Limpeza","Cão","A toalha de microfibras Vileda PET PRO foi desenvolvida para secar e limpar o cão ou gato de forma eficiente e rápida. CARACTERÍSTICAS Poder de limpeza com microfibras: As microfibras da toalha limpam rapidamente e de forma suave o pelo devido ao efeito ""waffle"" do tecido. Absorve e seca rápido: A toalha permite uma rápida absorção devido às suas microfibras. Recomendado também para utilização após o banho. Alta durabilidade: Esta toalha é lavável na máquina até 60ºC e dura mais de 400 lavagens. TAMANHO MEDIDA M 45 x 70 cm XL 65 x 100 cm","Toalha suave de microfibras, limpa e seca de forma eficiente pelos de cães e gatos.  Ver mais ","4023103240261","172651","XL",NULL,"Vileda","https://goldpet.pt/img/m/415.jpg","Cão Gato","","","","","","","Higiene Saúde e higiene","https://goldpet.pt/101227-large_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg","['https://goldpet.pt/101222-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101224-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101225-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101223-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg', 'https://goldpet.pt/101221-medium_default/toalha-de-microfibra-para-caes-e-gatos-vileda-pet-pro.jpg']","group[1]","26",NULL,"Done1","020900008"
"78","9357","Resguardos Premium para cães - Ferribiella","3,74 €",NULL,NULL,"<p>Tapetes higiénicos para cães, com elevada capacidade de absorção de odores.</p>","Tapetes higiénicos e tabuleiros","Cão","Asssorbello Flowers são resguardos para cães uma grande capacidade de absorção de odores. Com tiras adesivas, para fixar no chão ou no tabuleiro adequado. Tapetes higiénicos adequado para treino de cachorros, para ensinar ao patudo o local correto para fazer as necessidades, bem como cães incontinentes ou idosos. Úteis, também, em viagem.","Tapetes higiénicos para cães, com elevada capacidade de absorção de odores. Ver mais ","8014302253417","IGN014","10 unidades","10 unidades      15 unidades      30 unidades","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","","","","","","Higiene Saúde e higiene","https://goldpet.pt/80063-large_default/resguardos-premium-para-caes-ferribiella.jpg","['https://goldpet.pt/80062-medium_default/resguardos-premium-para-caes-ferribiella.jpg']","group[8]","253",NULL,"Done1","012600010"
"79","9357","Resguardos Premium para cães - Ferribiella","4,24 €",NULL,NULL,"<p>Tapetes higiénicos para cães, com elevada capacidade de absorção de odores.</p>","Tapetes higiénicos e tabuleiros","Cão","Asssorbello Flowers são resguardos para cães uma grande capacidade de absorção de odores. Com tiras adesivas, para fixar no chão ou no tabuleiro adequado. Tapetes higiénicos adequado para treino de cachorros, para ensinar ao patudo o local correto para fazer as necessidades, bem como cães incontinentes ou idosos. Úteis, também, em viagem.","Tapetes higiénicos para cães, com elevada capacidade de absorção de odores. Ver mais ","8014302150259","IGN013","15 unidades","10 unidades      15 unidades      30 unidades","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","","","","","","Higiene Saúde e higiene","https://goldpet.pt/80063-large_default/resguardos-premium-para-caes-ferribiella.jpg","['https://goldpet.pt/80062-medium_default/resguardos-premium-para-caes-ferribiella.jpg']","group[8]","871",NULL,"Done1","012660204"
"80","9357","Resguardos Premium para cães - Ferribiella","11,18 €",NULL,NULL,"<p>Tapetes higiénicos para cães, com elevada capacidade de absorção de odores.</p>","Tapetes higiénicos e tabuleiros","Cão","Asssorbello Flowers são resguardos para cães uma grande capacidade de absorção de odores. Com tiras adesivas, para fixar no chão ou no tabuleiro adequado. Tapetes higiénicos adequado para treino de cachorros, para ensinar ao patudo o local correto para fazer as necessidades, bem como cães incontinentes ou idosos. Úteis, também, em viagem.","Tapetes higiénicos para cães, com elevada capacidade de absorção de odores. Ver mais ","8014302175764","IGN017","30 unidades","10 unidades      15 unidades      30 unidades","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","","","","","","Higiene Saúde e higiene","https://goldpet.pt/80063-large_default/resguardos-premium-para-caes-ferribiella.jpg","['https://goldpet.pt/80062-medium_default/resguardos-premium-para-caes-ferribiella.jpg']","group[8]","1206",NULL,"Done1","012600012"
"81","9357","Resguardos Premium para cães - Ferribiella","3,74 €",NULL,NULL,"<p>Tapetes higiénicos para cães, com elevada capacidade de absorção de odores.</p>","Tapetes higiénicos e tabuleiros","Cão","Asssorbello Flowers são resguardos para cães uma grande capacidade de absorção de odores. Com tiras adesivas, para fixar no chão ou no tabuleiro adequado. Tapetes higiénicos adequado para treino de cachorros, para ensinar ao patudo o local correto para fazer as necessidades, bem como cães incontinentes ou idosos. Úteis, também, em viagem.","Tapetes higiénicos para cães, com elevada capacidade de absorção de odores. Ver mais ","8014302253417","IGN014","60 x 60 cm","10 unidades      15 unidades      30 unidades","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","","","","","","Higiene Saúde e higiene","https://goldpet.pt/80063-large_default/resguardos-premium-para-caes-ferribiella.jpg","['https://goldpet.pt/80062-medium_default/resguardos-premium-para-caes-ferribiella.jpg']","group[4]","250",NULL,"Done1","012600010"
"82","9357","Resguardos Premium para cães - Ferribiella","5,40 €",NULL,NULL,"<p>Tapetes higiénicos para cães, com elevada capacidade de absorção de odores.</p>","Tapetes higiénicos e tabuleiros","Cão","Asssorbello Flowers são resguardos para cães uma grande capacidade de absorção de odores. Com tiras adesivas, para fixar no chão ou no tabuleiro adequado. Tapetes higiénicos adequado para treino de cachorros, para ensinar ao patudo o local correto para fazer as necessidades, bem como cães incontinentes ou idosos. Úteis, também, em viagem.","Tapetes higiénicos para cães, com elevada capacidade de absorção de odores. Ver mais ","8014302253424","IGN015","60 x 90 cm","10 unidades      15 unidades      30 unidades","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","","","","","","Higiene Saúde e higiene","https://goldpet.pt/80063-large_default/resguardos-premium-para-caes-ferribiella.jpg","['https://goldpet.pt/80062-medium_default/resguardos-premium-para-caes-ferribiella.jpg']","group[4]","251",NULL,"Done1","012600011"
"83","5694","Apito com Regulador de Frequência (IBZ)","5,70 €",NULL,NULL,"<p><strong>Medidas:</strong></p>
<p><strong>S:</strong> 5.5cm a 6.5cm</p>
<p><strong>M:</strong> 6.5cm a 7.5cm</p>
<p><strong>L:</strong> 7cm a 8cm</p>
<p><strong>XL:</strong> 11cm</p>","Treino e obediência","Cão","- Eles emitem sons muito agudos, que são percebidos pelo cão à distância, mas que são quase inaudíveis para as pessoas - Assobio menos irritante - O mais quieto","Medidas: S: 5.5cm a 6.5cm M: 6.5cm a 7.5cm L: 7cm a 8cm XL: 11cm Ver mais ","8400010000021","SI002","S",NULL,"Ibáñez","https://goldpet.pt/img/m/53.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/42416-large_default/apito-com-regulador-de-frequencia-ibz.jpg","['https://goldpet.pt/42416-medium_default/apito-com-regulador-de-frequencia-ibz.jpg']","group[1]","1",NULL,"Done1","005102148"
"84","5694","Apito com Regulador de Frequência (IBZ)","5,61 €",NULL,NULL,"<p><strong>Medidas:</strong></p>
<p><strong>S:</strong> 5.5cm a 6.5cm</p>
<p><strong>M:</strong> 6.5cm a 7.5cm</p>
<p><strong>L:</strong> 7cm a 8cm</p>
<p><strong>XL:</strong> 11cm</p>","Treino e obediência","Cão","- Eles emitem sons muito agudos, que são percebidos pelo cão à distância, mas que são quase inaudíveis para as pessoas - Assobio menos irritante - O mais quieto","Medidas: S: 5.5cm a 6.5cm M: 6.5cm a 7.5cm L: 7cm a 8cm XL: 11cm Ver mais ","8400010000045","SI004","M",NULL,"Ibáñez","https://goldpet.pt/img/m/53.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/42416-large_default/apito-com-regulador-de-frequencia-ibz.jpg","['https://goldpet.pt/42416-medium_default/apito-com-regulador-de-frequencia-ibz.jpg']","group[1]","2",NULL,"Done1","005102149"
"85","5694","Apito com Regulador de Frequência (IBZ)","6,16 €",NULL,NULL,"<p><strong>Medidas:</strong></p>
<p><strong>S:</strong> 5.5cm a 6.5cm</p>
<p><strong>M:</strong> 6.5cm a 7.5cm</p>
<p><strong>L:</strong> 7cm a 8cm</p>
<p><strong>XL:</strong> 11cm</p>","Treino e obediência","Cão","- Eles emitem sons muito agudos, que são percebidos pelo cão à distância, mas que são quase inaudíveis para as pessoas - Assobio menos irritante - O mais quieto","Medidas: S: 5.5cm a 6.5cm M: 6.5cm a 7.5cm L: 7cm a 8cm XL: 11cm Ver mais ","8400010000038","SI003","L",NULL,"Ibáñez","https://goldpet.pt/img/m/53.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/42416-large_default/apito-com-regulador-de-frequencia-ibz.jpg","['https://goldpet.pt/42416-medium_default/apito-com-regulador-de-frequencia-ibz.jpg']","group[1]","3",NULL,"Done1","005102150"
"86","19097","Royal Canin Chihuahua Adult - Alimento em patê para cão de raça","1,06 €",NULL,NULL,"<p>Alimento húmido em patê para cães adultos de raça Chihiahia. Contribui para a<strong> saúde do pelo</strong>, ajuda a <strong>estimular o apetite</strong> e promove um <strong>trânsito intestinal saudável</strong>.</p>","Alimentos húmidos","Cão","Indicado para Chihuahuas com mais de 8 meses, Royal Canin Chihuahua foi especificamente formulado tendo em conta as necessidades nutricionais do seu cão adulto. Este alimento em patê foi desenvolvido para ajudar o seu cão a ter um trânsito intestinal saudável. Também contém nutrientes que ajudam a nutrir a pele e o pelo dos Chihuahuas, para os manter saudáveis. A textura deste alimento foi adaptada para aumentar a palatabilidade e satisfazer, inclusive, o Chihuahua com o apetite mais caprichoso! A suave textura do patê é também a ideal para as mandíbulas das raças de cães miniaturas, como o Chihuahua, pois simplificam a mastigação e contribuem para uma ingestão e digestão ótimas. Para atender às preferências particulares de cada cão, Royal Canin Chihuahua também está disponível como alimento seco, na forma de crocantes e aromáticos croquetes. Se pondera oferecer uma alimentação mista, simplesmente terá que seguir as indicações relativas às doses diárias para garantir que o seu cão recebe a quantidade exata tanto de alimento húmido como seco para um benefício ótimo. BENEFÍCIOS SAÚDE DA PELE E DO PELO TRÂNSITO INTESTINAL SAUDÁVEL ESTIMULAÇÃO DO APETITE DOSE DIÁRIA RECOMENDADA PESO PATÊ PATÊ + CROQUETES 1 kg 1+1/2 saq. 1/2SAQ.+ 17 g 2 kg 2+1/2 saq. 37 g 3 kg 3 saq. 54 g COMPOSIÇÃO Carnes e subprodutos animais, cereais, subprodutos de origem vegetal, óleos e gorduras, sais minerais, açúcares. ADITIVOS/KG Aditivos nutricionais: Vitamina D3 179 UI, E1 (Ferro) 27 mg, E2 (Iodo) 0,16 mg, E4 (Cobre) 1,3 mg, E5 (Manganésio) 8,4 mg, E6 (Zinco) 84 mg. Aditivos tecnológicos: Clinoptilolite de origem sedimentar 2 g. CONSTITUINTES ANALÍTICOS Proteína 8,5%; Gordura 5,6%; Fibra bruta 1,4%; Minerais 2,1%; NFE 3,4%.","Alimento húmido em patê para cães adultos de raça Chihiahia. Contribui para a saúde do pelo, ajuda a estimular o apetite e promove um trânsito intestinal saudável. Ver mais ","9003579001509","410354","85 g","85 g      12 x 85 g","Royal Canin","https://goldpet.pt/img/m/1.jpg","Cão","Adulto","Mini/Pequeno","","Húmido Linha fisiológica Patê/Mousse","Royal Canin Breed Health Nutrition","Carne","Alimentação","https://goldpet.pt/53839-large_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg","['https://goldpet.pt/53839-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/78932-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53836-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53834-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53835-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53838-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53837-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg']","group[8]","212",NULL,"Done1","009600362"
"87","19097","Royal Canin Chihuahua Adult - Alimento em patê para cão de raça","11,47 €","Poupar 10%
                                          ","12,74 €","<p>Alimento húmido em patê para cães adultos de raça Chihiahia. Contribui para a<strong> saúde do pelo</strong>, ajuda a <strong>estimular o apetite</strong> e promove um <strong>trânsito intestinal saudável</strong>.</p>","Alimentos húmidos","Cão","Indicado para Chihuahuas com mais de 8 meses, Royal Canin Chihuahua foi especificamente formulado tendo em conta as necessidades nutricionais do seu cão adulto. Este alimento em patê foi desenvolvido para ajudar o seu cão a ter um trânsito intestinal saudável. Também contém nutrientes que ajudam a nutrir a pele e o pelo dos Chihuahuas, para os manter saudáveis. A textura deste alimento foi adaptada para aumentar a palatabilidade e satisfazer, inclusive, o Chihuahua com o apetite mais caprichoso! A suave textura do patê é também a ideal para as mandíbulas das raças de cães miniaturas, como o Chihuahua, pois simplificam a mastigação e contribuem para uma ingestão e digestão ótimas. Para atender às preferências particulares de cada cão, Royal Canin Chihuahua também está disponível como alimento seco, na forma de crocantes e aromáticos croquetes. Se pondera oferecer uma alimentação mista, simplesmente terá que seguir as indicações relativas às doses diárias para garantir que o seu cão recebe a quantidade exata tanto de alimento húmido como seco para um benefício ótimo. BENEFÍCIOS SAÚDE DA PELE E DO PELO TRÂNSITO INTESTINAL SAUDÁVEL ESTIMULAÇÃO DO APETITE DOSE DIÁRIA RECOMENDADA PESO PATÊ PATÊ + CROQUETES 1 kg 1+1/2 saq. 1/2SAQ.+ 17 g 2 kg 2+1/2 saq. 37 g 3 kg 3 saq. 54 g COMPOSIÇÃO Carnes e subprodutos animais, cereais, subprodutos de origem vegetal, óleos e gorduras, sais minerais, açúcares. ADITIVOS/KG Aditivos nutricionais: Vitamina D3 179 UI, E1 (Ferro) 27 mg, E2 (Iodo) 0,16 mg, E4 (Cobre) 1,3 mg, E5 (Manganésio) 8,4 mg, E6 (Zinco) 84 mg. Aditivos tecnológicos: Clinoptilolite de origem sedimentar 2 g. CONSTITUINTES ANALÍTICOS Proteína 8,5%; Gordura 5,6%; Fibra bruta 1,4%; Minerais 2,1%; NFE 3,4%.","Alimento húmido em patê para cães adultos de raça Chihiahia. Contribui para a saúde do pelo, ajuda a estimular o apetite e promove um trânsito intestinal saudável. Ver mais ","9003579001509","410354","12 x 85 g","85 g      12 x 85 g","Royal Canin","https://goldpet.pt/img/m/1.jpg","Cão","Adulto","Mini/Pequeno","","Húmido Linha fisiológica Patê/Mousse","Royal Canin Breed Health Nutrition","Carne","Alimentação","https://goldpet.pt/53839-large_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg","['https://goldpet.pt/53839-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/78932-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53836-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53834-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53835-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53838-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg', 'https://goldpet.pt/53837-medium_default/royal-canin-chihuahua-adult-alimento-em-pate-para-cao-de-raca.jpg']","group[8]","566",NULL,"Done1","009600362"
"88","31187","Cama Morbidosa para cães pequenos e gatos - Ferribiella","28,30 €","Poupar 10%
                                          ","31,44 €","<p>Cama de tecido suave, redonda e com um laço decorativo, para gatos.</p>","Camas","Cão","A cama Morbidosa para gatos é feita de tecido muito macio e aconchegante. Adequada a cães pequenos e gatos, esta cama proporcionará conforto ao seu amiguinho para descansar das brincadeiras do dia a dia. ESPECIFICAÇÕES Tecido felpudo macio; Cama com bordas; Altura: 13 cm.","Cama de tecido suave, redonda e com um laço decorativo, para gatos. Ver mais ","8014302258252","T1017-RA","Ø 45 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","Adulto Kitten Puppy/Júnior Sénior","Mini/Pequeno","","","","","Acessórios","https://goldpet.pt/76131-large_default/cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.jpg","['https://goldpet.pt/76131-medium_default/cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.jpg']","group[13]","1980",NULL,"Done1","012600505"
"89","31187","Cama Morbidosa para cães pequenos e gatos - Ferribiella","35,12 €","Poupar 10%
                                          ","39,02 €","<p>Cama de tecido suave, redonda e com um laço decorativo, para gatos.</p>","Camas","Cão","A cama Morbidosa para gatos é feita de tecido muito macio e aconchegante. Adequada a cães pequenos e gatos, esta cama proporcionará conforto ao seu amiguinho para descansar das brincadeiras do dia a dia. ESPECIFICAÇÕES Tecido felpudo macio; Cama com bordas; Altura: 13 cm.","Cama de tecido suave, redonda e com um laço decorativo, para gatos. Ver mais ","8014302258283","T1018-RA","Ø 55 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","Adulto Kitten Puppy/Júnior Sénior","Mini/Pequeno","","","","","Acessórios","https://goldpet.pt/76131-large_default/cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.jpg","['https://goldpet.pt/76131-medium_default/cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.jpg']","group[13]","3877",NULL,"Done1","012600507"
"90","6213","KW Champô Medicinal para cão e gato","10,14 €",NULL,NULL,"","Champôs de tratamento","Cão","O Champô é ideal para cães e gatos com problemas de caspa, pele seca ou queda de pelô. - Pelô deixa cair e recupera a hidratação normal - Recupera o equilibrio do pelô provocado por champôs de má qualidade - As comichões e a caspa desaparecem após a primeira aplicação","Ver mais ","8400290000537","D00020","200 ml","200 ml","Ibáñez","https://goldpet.pt/img/m/53.jpg","Cão Gato","","","Pele e pelo","","","","Higiene Saúde e higiene","https://goldpet.pt/49831-large_default/kw-champo-medicinal-para-cao-e-gato.jpg","['https://goldpet.pt/49831-medium_default/kw-champo-medicinal-para-cao-e-gato.jpg']","group[8]","292",NULL,"Done1","005100711"
